URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version UID,Data Provided By,Source Link,Department,Dataset Page,routing_approval,api_endpoint,Frequency,capabilities,test,definitionExpression,maxScale,htmlPopupType,copyrightText,geometryType,hasAttachments,Publishing Department,defaultVisibility,id,Spatial Reference wkid,Source,displayField,minScale,currentVersion,Agency,Category Tile,Tags,Microsite,owner_uid,View Moderation Status,provenance
https://data.austintexas.gov/d/56rh-krud,56rh-krud,true,true,5tye-7ray,data.austintexas.gov,filter,EII_Data_All,11,02/29/2012 02:10:00 AM +0000,02/14/2017 02:15:00 AM +0000,Environmental,"water quality,eii,ali,barton springs,lady bird lake,lake austin,salamanders,barton creek,bull creek,bacteria,coli",4,Rob,,,published,,,City of Austin Watershed Protection Environmental Resource Management,,,,,https://data.austintexas.gov/resource/56rh-krud.json,Quarterly,,,,,,,,,,,,,,,,,,,,,buxt-jupg,Pending,official
https://data.austintexas.gov/d/cxqg-d2n2,cxqg-d2n2,false,true,e9dy-vi5p,data.austintexas.gov,map view,SPUR Cooling & Heating Locations Map,61,03/10/2016 10:50:00 PM +0000,03/10/2016 09:57:00 PM +0000,Financial,"rebates,spur,austin energy,products and locations",0,Sarah Lambert,,Public Domain,published,,,Austin Energy,http://www.austinenergy.com,Austin Energy,,,https://data.austintexas.gov/resource/cxqg-d2n2.json,Quarterly,,,,,,,,,,,,,,,,,,,,,c433-zrb5,Approved,official
https://data.austintexas.gov/d/3w87-zbw7,3w87-zbw7,true,true,rfif-mmvg,data.austintexas.gov,filter,Friday Recycling Schedule,564,07/18/2012 02:18:00 PM +0000,03/07/2013 10:07:00 PM +0000,Government,"recycle,resource,trash,brush collection,bulky,recycling",91,opendataatx,,,published,,,City of Austin,http://www.austintexas.gov,Austin Resource Recovery,,,https://data.austintexas.gov/resource/3w87-zbw7.json,As Needed,,,,,,,,,,,,,,,,,,,,,99uc-9byy,Approved,official
https://data.austintexas.gov/d/u459-7mep,u459-7mep,true,true,i26j-ai4z,data.austintexas.gov,filter,Unified Data - Location Sorting,28,01/21/2014 03:15:00 PM +0000,01/11/2017 05:20:00 PM +0000,Government,"311,3-1-1,csr,sr,service request,service requests,austin311,austin 311",7,Austin 311,,,published,,,,,Austin Energy,,,https://data.austintexas.gov/resource/u459-7mep.json,Daily,,,,,,,,,,,,,,,,,,,,,xy86-z82g,Pending,official
https://data.austintexas.gov/d/jthw-m2mx,jthw-m2mx,true,true,c7z7-zp6h,data.austintexas.gov,filter,Water,50,05/17/2016 09:24:00 PM +0000,12/13/2016 09:23:00 PM +0000,Environmental,"sustainability,indicators,climate,mobility,ecosystems,zero waste",23,Lewis Leff,,Public Domain,published,,,Office of Sustainability,,Office of Sustainability,,,https://data.austintexas.gov/resource/jthw-m2mx.json,Annually,,,,,,,,,,,,,,,,,,,,,4zwe-qybu,Approved,official
https://data.austintexas.gov/d/kccf-v8fg,kccf-v8fg,true,true,c7z7-zp6h,data.austintexas.gov,chart,Climate - Hot Days,54,05/17/2016 03:55:00 PM +0000,12/13/2016 09:23:00 PM +0000,Environmental,"sustainability,indicators,climate,mobility,ecosystems,zero waste",15,Lewis Leff,,Public Domain,published,,,Office of Sustainability,,Office of Sustainability,,,https://data.austintexas.gov/resource/kccf-v8fg.json,Annually,,,,,,,,,,,,,,,,,,,,,4zwe-qybu,Approved,official
https://data.austintexas.gov/d/wd9d-2jf3,wd9d-2jf3,false,true,trxj-f8br,data.austintexas.gov,filter,October 2012 Address Changes,75,11/02/2012 07:36:00 PM +0000,06/02/2016 03:31:00 AM +0000,,"addressing,address,911,change,street",8,Sara,,,published,,,,,Communication and Technology Management,,,https://data.austintexas.gov/resource/wd9d-2jf3.json,Monthly,,,,,,,,,,,,,,,,,,,,,gbgk-fqw2,Approved,official
https://data.austintexas.gov/d/szmh-vfim,szmh-vfim,true,true,74y5-wjkf,data.austintexas.gov,chart,Oct 2013 TLOR,330,11/01/2013 09:54:00 PM +0000,11/21/2013 04:42:00 PM +0000,Government,,19,Austin Animal Center,,,published,,,Austin Animal Center,http://austinanimalcenter.org,Animal Services,,,https://data.austintexas.gov/resource/szmh-vfim.json,Monthly,,,,,,,,,,,,,,,,,,,,,p3dk-w2wy,Pending,official
https://data.austintexas.gov/d/wdtk-6aqn,wdtk-6aqn,true,true,5tye-7ray,data.austintexas.gov,filter,BARTON AREA SPRINGS NITRATE AVERAGE BY YEAR,294,02/08/2014 05:18:00 AM +0000,02/14/2017 02:15:00 AM +0000,Environmental,"water quality,eii,ali,barton springs,lady bird lake,lake austin,salamanders,barton creek,bull creek,bacteria,coli",50,Rob,robert.clayton@austintexas.gov,,published,,,City of Austin Watershed Protection Environmental Resource Management,,,,,https://data.austintexas.gov/resource/wdtk-6aqn.json,Quarterly,,,,,,,,,,,,,,,,,,,,,buxt-jupg,Approved,official
https://data.austintexas.gov/d/ab9p-kxqp,ab9p-kxqp,true,true,xs2i-sppm,data.austintexas.gov,chart,Average Server Reponse TIme (sec),342,09/26/2012 06:19:00 PM +0000,05/03/2013 04:40:00 PM +0000,Government,"google analytics,austingo,hits,pageviews,response time",54,Divya Rathanlal,divya.rathanlal@austintexas.gov,,published,,,,,Communication and Technology Management,,,https://data.austintexas.gov/resource/ab9p-kxqp.json,Monthly,,,,,,,,,,,,,,,,,,,,,jkqa-55xv,Approved,official
https://data.austintexas.gov/d/chv7-cszp,chv7-cszp,true,true,h4as-bnn4,data.austintexas.gov,chart,AustinGO Mobile Views,270,09/26/2012 07:12:00 PM +0000,05/03/2013 04:33:00 PM +0000,Government,"google analytics,statistics,mobile views",54,Divya Rathanlal,,,published,,,,,Communication and Technology Management,,,https://data.austintexas.gov/resource/chv7-cszp.json,Monthly,,,,,,,,,,,,,,,,,,,,,jkqa-55xv,Approved,official
https://data.austintexas.gov/d/958q-vfmc,958q-vfmc,true,true,6v78-dj3u,data.austintexas.gov,map view,East Austin Neighborhood Center,3122,04/21/2014 09:10:00 PM +0000,11/17/2014 03:37:00 PM +0000,Health,"health,location,map",35,jayciegluck,,,published,,,,,Austin Public Health,,,https://data.austintexas.gov/resource/958q-vfmc.json,As Needed,,,,,,,,,,,,,,,,,,,,,r3zz-26bg,Pending,community
https://data.austintexas.gov/d/x3zv-yzak,x3zv-yzak,true,true,vk3r-6prc,data.austintexas.gov,filter,Austin Lakes Index (ALI) Scores,144,03/26/2015 10:09:00 PM +0000,04/10/2015 04:36:00 PM +0000,Environmental,"water quality,watershed protection,creeks,eii,environmental integrity index,ali,austin lakes index",36,Rob,robert.clayton@austintexas.gov,,published,,,City of Austin Watershed Protection Environmental Resource Management,,Watershed Protection,,,https://data.austintexas.gov/resource/x3zv-yzak.json,Annually,,,,,,,,,,,,,,,,,,,,,buxt-jupg,Approved,official
https://data.austintexas.gov/d/f5bp-f569,f5bp-f569,true,true,krsq-4num,data.austintexas.gov,chart,March 2014 Austin Animal Center Outcomes Chart,355,04/01/2014 05:59:00 PM +0000,04/01/2014 05:45:00 PM +0000,Government,"cat,dog,pet,animal,austin animal center,open government,data,no kill",36,Austin Animal Center,,,published,,,Austin Animal Center,http://austinanimalcenter.org,Animal Services,,,https://data.austintexas.gov/resource/f5bp-f569.json,Monthly,,,,,,,,,,,,,,,,,,,,,p3dk-w2wy,Pending,official
https://data.austintexas.gov/d/v3ew-m2k5,v3ew-m2k5,true,true,87un-pyu4,data.austintexas.gov,chart,Aug 2011 - 2013 Outcomes,1000,09/03/2013 05:38:00 PM +0000,09/03/2013 05:35:00 PM +0000,,,133,Austin Animal Center,,,published,,,,,Animal Services,,,https://data.austintexas.gov/resource/v3ew-m2k5.json,Monthly,,,,,,,,,,,,,,,,,,,,,p3dk-w2wy,Pending,official
https://data.austintexas.gov/d/hqa6-stx4,hqa6-stx4,true,true,ecmv-9xxi,data.austintexas.gov,chart,Restaurant Inspection Scores Chart,7206,12/18/2011 09:54:00 PM +0000,02/15/2017 05:06:00 PM +0000,,"restaurant,geodata,heatlh",744,opendataatx,,,published,,,City of Austin,,,,,https://data.austintexas.gov/resource/hqa6-stx4.json,,,,,,,,,,,,,,,,,,,,,,99uc-9byy,Rejected,official
https://data.austintexas.gov/d/q37s-pqpu,q37s-pqpu,true,true,3e38-4hji,data.austintexas.gov,chart,Top-10-Searches-Chart,122796,05/01/2013 04:20:00 PM +0000,02/06/2017 06:39:00 PM +0000,Government,"searchs,top 10,austintexas.gov,website",351,AustinGo,austingo@austintexas.gov,Public Domain,published,,,"City of Austin, Texas",http://www.austintexas.gov,Other,,,https://data.austintexas.gov/resource/q37s-pqpu.json,Monthly,,,,,,,,,,,,,,,,,,,,,czye-wfgc,Approved,official
https://data.austintexas.gov/d/wjzy-entu,wjzy-entu,false,true,ej42-f7za,data.austintexas.gov,chart,City of Austin Social Media Inventory - Pie Chart by Owner Department,244,07/09/2015 06:44:00 PM +0000,10/08/2015 06:59:00 PM +0000,Business,"social media,social,facebook,twitter,instagram",7,AustinGo,,Public Domain,published,,,Communications and Public Information Office,http://www.austintexas.gov/social,Public Information Office,,,https://data.austintexas.gov/resource/wjzy-entu.json,Quarterly,,,,,,,,,,,,,,,,,,,,,czye-wfgc,Approved,official
https://data.austintexas.gov/d/qb43-73fw,qb43-73fw,false,false,,data.austintexas.gov,story,Communications,0,04/21/2016 03:05:00 PM +0000,04/21/2016 03:05:00 PM +0000,,,0,hfunk,,,published,,,,,,,,https://data.austintexas.gov/resource/qb43-73fw.json,,,,,,,,,,,,,,,,,,,,,,pr76-z559,Not in Queue,official
https://data.austintexas.gov/d/xm6z-exjg,xm6z-exjg,true,true,qmwp-kjjs,data.austintexas.gov,chart,2012 Bond Program Proposition 12: Voter Results,10,08/23/2013 08:28:00 PM +0000,08/23/2013 08:26:00 PM +0000,Capital Planning,"2012 bond,proposition 12,election",0,Ashley Parsons,ashley.parsons@austintexas.gov,Public Domain,published,,,City of Austin,http://www.data.austintexas.gov,Management Services,,,https://data.austintexas.gov/resource/xm6z-exjg.json,As Needed,,,,,,,,,,,,,,,,,,,,,k6xj-wrjq,Pending,official
https://data.austintexas.gov/d/uqcn-typ6,uqcn-typ6,false,true,trxj-f8br,data.austintexas.gov,filter,April 2013 Address Changes,102,05/03/2013 05:43:00 PM +0000,06/02/2016 03:31:00 AM +0000,,"addressing,address,911,change,street",43,Sara,,,published,,,,,Communication and Technology Management,,,https://data.austintexas.gov/resource/uqcn-typ6.json,Monthly,,,,,,,,,,,,,,,,,,,,,gbgk-fqw2,Approved,official
https://data.austintexas.gov/d/virt-axph,virt-axph,true,true,askx-pbnh,data.austintexas.gov,map view,Map of ECAD Multi-Family Energy Audit and EUI Data,619,03/14/2014 06:45:00 PM +0000,03/14/2014 06:16:00 PM +0000,Utility,"ecad,multi-family,multifamily,audit,ordinance,duct leakage,attic insulation,eui,20110421-002,austin",59,Michael McCarthy,ECADDatabaseAdmini@austinenergy.com,Public Domain,published,,,Austin Energy,http://austinenergy.com,Austin Energy,,,https://data.austintexas.gov/resource/virt-axph.json,Annually,,,,,,,,,,,,,,,,,,,,,fqy8-r3v8,Approved,official
https://data.austintexas.gov/d/sxys-gvph,sxys-gvph,true,true,6v78-dj3u,data.austintexas.gov,map view,Manor WIC Clinic,166,04/21/2014 08:38:00 PM +0000,11/17/2014 03:37:00 PM +0000,Health,"health,location,map",26,AustinGo,,,published,,,,,Austin Public Health,,,https://data.austintexas.gov/resource/sxys-gvph.json,As Needed,,,,,,,,,,,,,,,,,,,,,czye-wfgc,Approved,official
https://data.austintexas.gov/d/b73m-kiye,b73m-kiye,true,true,ecmv-9xxi,data.austintexas.gov,map view,Inspections Map,1752,05/23/2013 04:12:00 PM +0000,02/15/2017 05:06:00 PM +0000,,"restaurant,geodata,heatlh",96,Jordan Gilbertson,,,published,,,City of Austin,,Austin Public Health,,,https://data.austintexas.gov/resource/b73m-kiye.json,Weekly,,,,,,,,,,,,,,,,,,,,,b5e4-d7x8,Rejected,community
https://data.austintexas.gov/d/ye7s-aq8u,ye7s-aq8u,true,true,m87q-f83v,data.austintexas.gov,calendar,Zilker Botanical Garden Sept-Nov 2015 events,8927,09/22/2015 05:26:00 PM +0000,12/17/2015 08:52:00 PM +0000,,,23,Betty,betty.pu@austintexas.gov,Public Domain,published,,,,http://www.austintexas.gov/zilkerbotanicalgarden,Parks & Recreation,,,https://data.austintexas.gov/resource/ye7s-aq8u.json,As Needed,,,,,,,,,,,,,,,,,,,,,wpqw-45f6,Pending,official
https://data.austintexas.gov/d/4sf2-s9as,4sf2-s9as,true,true,4c6h-tv2y,data.austintexas.gov,filter,apd-2011_12_16-breach_of_computer_security,555,02/25/2012 09:01:00 PM +0000,08/19/2016 01:59:00 PM +0000,Public Safety,,135,Gregory Foster,,,published,,,City of Austin,,,,,https://data.austintexas.gov/resource/4sf2-s9as.json,As Needed,,,,,,,,,,,,,,,,,,,,,zsib-4dud,Approved,community
https://data.austintexas.gov/d/8c3v-s38w,8c3v-s38w,true,true,6v78-dj3u,data.austintexas.gov,map view,Pflugerville WIC Clinic,4141,04/23/2014 04:29:00 PM +0000,11/17/2014 03:37:00 PM +0000,Health,"health,location,map",16,jayciegluck,,,published,,,,,Austin Public Health,,,https://data.austintexas.gov/resource/8c3v-s38w.json,As Needed,,,,,,,,,,,,,,,,,,,,,r3zz-26bg,Pending,community
https://data.austintexas.gov/d/fyah-c24a,fyah-c24a,true,true,c7z7-zp6h,data.austintexas.gov,chart,Water - Reclaimed Water,60,05/17/2016 09:37:00 PM +0000,12/13/2016 09:23:00 PM +0000,Environmental,"sustainability,indicators,climate,mobility,ecosystems,zero waste",15,Lewis Leff,,Public Domain,published,,,Office of Sustainability,,Office of Sustainability,,,https://data.austintexas.gov/resource/fyah-c24a.json,Annually,,,,,,,,,,,,,,,,,,,,,4zwe-qybu,Approved,official
https://data.austintexas.gov/d/wu3b-xurq,wu3b-xurq,true,true,qmwp-kjjs,data.austintexas.gov,chart,2012 Bond Program Proposition 17: Voter Results,7,08/23/2013 09:23:00 PM +0000,08/23/2013 08:26:00 PM +0000,Capital Planning,"2012 bond,proposition 17,election",0,Ashley Parsons,ashley.parsons@austintexas.gov,Public Domain,published,,,City of Austin,http://www.data.austintexas.gov,Management Services,,,https://data.austintexas.gov/resource/wu3b-xurq.json,As Needed,,,,,,,,,,,,,,,,,,,,,k6xj-wrjq,Pending,official
https://data.austintexas.gov/d/hkde-7i7h,hkde-7i7h,true,true,c7z7-zp6h,data.austintexas.gov,chart,Water - Highland Lakes Inflows,67,05/17/2016 09:46:00 PM +0000,12/13/2016 09:23:00 PM +0000,Environmental,"sustainability,indicators,climate,mobility,ecosystems,zero waste",10,Lewis Leff,,Public Domain,published,,,Office of Sustainability,,Office of Sustainability,,,https://data.austintexas.gov/resource/hkde-7i7h.json,Annually,,,,,,,,,,,,,,,,,,,,,4zwe-qybu,Approved,official
https://data.austintexas.gov/d/4hj4-d386,4hj4-d386,true,true,c7z7-zp6h,data.austintexas.gov,filter,Climate,58,05/17/2016 03:47:00 PM +0000,12/13/2016 09:23:00 PM +0000,Environmental,"sustainability,indicators,climate,mobility,ecosystems,zero waste",26,Lewis Leff,,Public Domain,published,,,Office of Sustainability,,Office of Sustainability,,,https://data.austintexas.gov/resource/4hj4-d386.json,Annually,,,,,,,,,,,,,,,,,,,,,4zwe-qybu,Approved,official
https://data.austintexas.gov/d/cutd-edeq,cutd-edeq,true,true,ecmv-9xxi,data.austintexas.gov,map view,2013 Restaurant Inspection Scores,827,12/04/2013 10:26:00 PM +0000,02/15/2017 05:06:00 PM +0000,,"restaurant,geodata,heatlh",74,Meredith Slota,,,published,,,City of Austin,,Austin Public Health,,,https://data.austintexas.gov/resource/cutd-edeq.json,Weekly,,,,,,,,,,,,,,,,,,,,,trij-xrnq,Rejected,official
https://data.austintexas.gov/d/vgkf-yny7,vgkf-yny7,true,true,kidc-knry,data.austintexas.gov,chart,Austin Energy Total Plant Assets by Fiscal Year,294,12/19/2011 04:54:00 PM +0000,05/12/2016 07:38:00 PM +0000,Financial,,41,Shannon Wisner,,,published,,,City of Austin,,,,,https://data.austintexas.gov/resource/vgkf-yny7.json,Annually,,,,,,,,,,,,,,,,,,,,,fxfz-wsmq,Approved,official
https://data.austintexas.gov/d/ysk2-5se4,ysk2-5se4,false,true,trxj-f8br,data.austintexas.gov,filter,June 2013 Address Changes,101,07/01/2013 02:51:00 PM +0000,06/02/2016 03:31:00 AM +0000,,"addressing,address,911,change,street",55,Sara,,,published,,,,,Communication and Technology Management,,,https://data.austintexas.gov/resource/ysk2-5se4.json,Monthly,,,,,,,,,,,,,,,,,,,,,gbgk-fqw2,Approved,official
https://data.austintexas.gov/d/mgf7-943k,mgf7-943k,true,true,c7z7-zp6h,data.austintexas.gov,chart,Mobility - Alternative Fuel Use,44,05/18/2016 08:17:00 PM +0000,12/13/2016 09:23:00 PM +0000,Environmental,"sustainability,indicators,climate,mobility,ecosystems,zero waste",11,Lewis Leff,,Public Domain,published,,,Office of Sustainability,,Office of Sustainability,,,https://data.austintexas.gov/resource/mgf7-943k.json,Annually,,,,,,,,,,,,,,,,,,,,,4zwe-qybu,Approved,official
https://data.austintexas.gov/d/sxdp-gx4t,sxdp-gx4t,true,true,qmwp-kjjs,data.austintexas.gov,chart,2012 Bond Program Proposition 14: Voter Results,11,08/23/2013 08:30:00 PM +0000,08/23/2013 08:26:00 PM +0000,Capital Planning,"2012 bond,proposition 14,election",0,Ashley Parsons,ashley.parsons@austintexas.gov,Public Domain,published,,,City of Austin,http://www.data.austintexas.gov,Management Services,,,https://data.austintexas.gov/resource/sxdp-gx4t.json,As Needed,,,,,,,,,,,,,,,,,,,,,k6xj-wrjq,Pending,official
https://data.austintexas.gov/view/i7bk-63c5,i7bk-63c5,true,true,i26j-ai4z,data.austintexas.gov,datalens,311 Unified Data,360,04/23/2015 08:09:00 PM +0000,01/11/2017 06:23:00 PM +0000,Government,,0,Marbenn Cayetano,,,published,,,,,,,,https://data.austintexas.gov/resource/i7bk-63c5.json,,,,,,,,,,,,,,,,,,,,,,n7eq-gk2e,Pending,official
https://data.austintexas.gov/d/7yzh-m77n,7yzh-m77n,true,true,c7z7-zp6h,data.austintexas.gov,chart,Zero Waste - Electronics Recycling,58,05/18/2016 07:54:00 PM +0000,12/13/2016 09:23:00 PM +0000,Environmental,"sustainability,indicators,climate,mobility,ecosystems,zero waste",15,Lewis Leff,,Public Domain,published,,,Office of Sustainability,,Office of Sustainability,,,https://data.austintexas.gov/resource/7yzh-m77n.json,Annually,,,,,,,,,,,,,,,,,,,,,4zwe-qybu,Approved,official
https://data.austintexas.gov/d/rcxr-xb26,rcxr-xb26,true,true,bptg-ndvw,data.austintexas.gov,chart,Indicator - Percent City Responses by County Units,413,10/27/2014 01:09:00 PM +0000,02/01/2017 02:30:00 PM +0000,Public Safety,"ems,responses,ambulance,atcems,austin,travis county",28,Austin-Travis County EMS,EMSDataQuestions@austintexas.gov,,published,,,Austin-Travis County EMS,http://www.austintexas.gov/department/ems,Emergency Medical Services,,,https://data.austintexas.gov/resource/rcxr-xb26.json,Monthly,,,,,,,,,,,,,,,,,,,,,4zcf-8die,Pending,official
https://data.austintexas.gov/d/d7zz-iazm,d7zz-iazm,true,true,gjtj-jt2d,data.austintexas.gov,chart,Indicator - Incidents City and County Stratified,666,10/23/2014 04:48:00 PM +0000,02/01/2017 02:30:00 PM +0000,Public Safety,"ems,incidents,atcems,demand,austin,travis county",29,Austin-Travis County EMS,EMSDataQuestions@austintexas.gov,,published,,,Austin-Travis County EMS,http://www.austintexas.gov/department/ems,Emergency Medical Services,,,https://data.austintexas.gov/resource/d7zz-iazm.json,Monthly,,,,,,,,,,,,,,,,,,,,,4zcf-8die,Pending,official
https://data.austintexas.gov/d/bwtt-3a88,bwtt-3a88,false,false,,data.austintexas.gov,file,Chromatograms Agilent 2014-09-17,3,01/20/2015 10:04:00 PM +0000,01/20/2015 10:04:00 PM +0000,,,0,APD PIO,,,published,,,,,,,,https://data.austintexas.gov/resource/bwtt-3a88.json,,,,,,,,,,,,,,,,,,,,,,dv63-6bhy,Not in Queue,official
https://data.austintexas.gov/d/h7ge-4c3r,h7ge-4c3r,true,true,pzre-m4ee,data.austintexas.gov,chart,May 2014 Austin Animal Center Live Outcome Rates Chart,312,06/02/2014 09:33:00 PM +0000,06/02/2014 09:30:00 PM +0000,Government,"cat,dog,pet,austin animal center,no kill,data,live outcome,open government",25,Austin Animal Center,,,published,,,Austin Animal Center,http://austinanimalcenter.org,Animal Services,,,https://data.austintexas.gov/resource/h7ge-4c3r.json,Monthly,,,,,,,,,,,,,,,,,,,,,p3dk-w2wy,Pending,official
https://data.austintexas.gov/d/htpc-sg7y,htpc-sg7y,true,true,24ny-rxn5,data.austintexas.gov,filter,In-Room AC Units,145,03/28/2016 09:59:00 PM +0000,04/01/2016 05:36:00 PM +0000,,,17,Sarah Lambert,,,published,,,,,Austin Energy,,,https://data.austintexas.gov/resource/htpc-sg7y.json,As Needed,,,,,,,,,,,,,,,,,,,,,c433-zrb5,Approved,official
https://data.austintexas.gov/d/5gjn-nmcf,5gjn-nmcf,true,true,4c6h-tv2y,data.austintexas.gov,map view,2010,1044,05/22/2012 08:08:00 AM +0000,08/19/2016 01:59:00 PM +0000,Public Safety,,133,ROCHELLE,,,published,,,City of Austin,,Austin Police ,,,https://data.austintexas.gov/resource/5gjn-nmcf.json,Daily,,,,,,,,,,,,,,,,,,,,,ubyz-k4nw,Approved,community
